date,zip,territory,people_served_num,smoke_alarms_installed_num,fire_escape_plans_num,additional_hazards_num,year,month,dow,is_weekend
2022-04-06,92611,Orange County,3,1,0.0,0,2022,4,2,0
2015-01-14,92646,Orange County,2,1,,1,2015,1,2,0
2017-01-26,92395,Inland Empire,2,4,0.0,0,2017,1,3,0
2019-10-04,92777,Orange County,3,1,0.0,1,2019,10,4,0
2022-03-17,90131,LA Metro,1,1,1.0,1,2022,3,3,0
2024-11-14,92530,Inland Empire,11,7,0.0,0,2024,11,3,0
2017-03-13,92610,Orange County,1,0,1.0,0,2017,3,0,0
2017-12-07,91904,San Diego,7,6,1.0,1,2017,12,3,0
2016-02-28,92130,San Diego,2,1,1.0,0,2016,2,6,1
2024-04-14,92561,Inland Empire,10,11,2.0,1,2024,4,6,1
2022-09-06,90176,LA Metro,0,1,0.0,2,2022,9,1,0
2025-01-02,90015,LA Metro,2,3,1.0,1,2025,1,3,0
2017-08-30,92510,Inland Empire,7,2,0.0,0,2017,8,2,0
2015-05-08,92752,Orange County,4,7,2.0,1,2015,5,4,0
2016-06-12,92785,Orange County,16,6,2.0,1,2016,6,6,1
2025-08-05,91914,San Diego,8,5,0.0,0,2025,8,1,0
2017-07-25,92446,Inland Empire,2,2,3.0,0,2017,7,1,0
2018-06-26,92001,San Diego,0,1,2.0,0,2018,6,1,0
2022-07-12,92392,Inland Empire,2,1,0.0,0,2022,7,1,0
2025-04-10,90136,LA Metro,3,3,1.0,2,2025,4,3,0
2020-12-22,92719,Orange County,2,2,0.0,1,2020,12,1,0
2024-06-16,91961,San Diego,5,2,1.0,1,2024,6,6,1
2015-07-06,92191,San Diego,1,1,1.0,0,2015,7,0,0
2020-03-14,92631,Orange County,0,2,,0,2020,3,5,1
2015-04-03,91919,San Diego-X,4,2,0.0,0,2015,4,4,0
2022-08-17,93498,Central Coast,3,3,0.0,0,2022,8,2,0
2016-12-13,92177,San Diego,5,6,0.0,1,2016,12,1,0
2019-04-14,92531,Inland Empire,10,7,1.0,0,2019,4,6,1
2025-09-10,90011,LA Metro,4,5,1.0,0,2025,9,2,0
2022-10-27,90156,LA Metro,3,4,3.0,1,2022,10,3,0
2023-11-28,92121,San Diego,0,1,,0,2023,11,1,0
2021-09-23,92580,Inland Empire,5,3,1.0,1,2021,9,3,0
2023-05-20,92686,Orange County,5,4,1.0,0,2023,5,5,1
2022-12-28,93106,Central Coast,1,1,0.0,0,2022,12,2,0
2017-08-24,92668,Orange County,7,5,0.0,0,2017,8,3,0
2021-06-22,90113,LA Metro,15,6,0.0,2,2021,6,1,0
2018-01-29,92193,San Diego,4,2,0.0,1,2018,1,0,0
2017-06-17,90029,LA Metro,0,2,0.0,0,2017,6,5,1
2015-11-30,92518,Inland Empire,24,11,1.0,1,2015,11,0,0
2025-03-02,92427,InlandEmpire,7,5,0.0,0,2025,3,6,1
2018-06-15,90156,LA Metro,5,4,1.0,1,2018,6,4,0
2022-05-21,91901,SanDiego,5,2,1.0,0,2022,5,5,1
2022-04-11,90053,LA Metro,5,5,0.0,0,2022,4,0,0
2015-08-30,92054,San Diego,1,1,0.0,2,2015,8,6,1
2022-01-14,92154,San Diego,7,5,0.0,0,2022,1,4,0
2023-02-22,92649,Orange County,11,12,0.0,0,2023,2,2,0
2017-01-01,93430,Central Coast,11,8,0.0,0,2017,1,6,1
2019-02-24,92583,Inland Empire,6,6,1.0,1,2019,2,6,1
2024-03-23,92788,Orange County,4,7,2.0,0,2024,3,5,1
2018-02-17,90146,LA Metro,14,21,1.0,0,2018,2,5,1
2017-02-10,90149,LA Metro,13,7,,1,2017,2,4,0
2023-11-10,90107,LA Metro,2,3,0.0,0,2023,11,4,0
2015-02-13,90164,LAMetro,2,4,2.0,1,2015,2,4,0
2020-04-04,90184,LA Metro,3,3,1.0,0,2020,4,5,1
2023-10-21,92049,San Diego,3,10,0.0,0,2023,10,5,1
2023-05-07,92386,Inland Empire,2,4,0.0,0,2023,5,6,1
2016-11-07,93100,Central Coast,3,3,0.0,0,2016,11,0,0
2023-03-18,92346,Inland Empire,10,6,1.0,0,2023,3,5,1
2022-10-29,92714,Orange County,13,9,0.0,2,2022,10,5,1
2017-10-07,92705,Orange County,2,1,0.0,0,2017,10,5,1
2017-12-27,92347,Inland Empire,18,10,1.0,0,2017,12,2,0
2018-12-23,92710,Orange County,0,1,0.0,0,2018,12,6,1
2020-03-08,90171,LA Metro,8,4,0.0,0,2020,3,6,1
2017-06-03,92190,San Diego,1,2,0.0,0,2017,6,5,1
2022-11-22,92724,Orange County,6,9,0.0,0,2022,11,1,0
2024-06-18,92127,San Diego,1,0,1.0,0,2024,6,1,0
2025-05-28,93139,Central Coast,4,4,2.0,0,2025,5,2,0
2023-11-30,92787,Orange County,10,6,0.0,1,2023,11,3,0
2016-04-14,92785,Orange County,0,0,1.0,0,2016,4,3,0
2023-01-23,92331,Inland Empire,2,6,0.0,0,2023,1,0,0
2023-10-11,92348,Inland Empire,2,2,1.0,1,2023,10,2,0
2015-05-23,92143,San Diego,0,1,0.0,0,2015,5,5,1
2023-05-20,90138,LA Metro,6,3,0.0,1,2023,5,5,1
2018-01-18,90042,LA Metro,12,9,0.0,0,2018,1,3,0
2023-04-15,90154,LA Metro,3,3,1.0,0,2023,4,5,1
2019-10-24,92349,Inland Empire,17,9,0.0,0,2019,10,3,0
2015-12-23,92329,Inland Empire,0,1,1.0,1,2015,12,2,0
2018-07-23,92113,San Diego,2,2,1.0,1,2018,7,0,0
2019-01-31,90152,LA Metro,1,0,2.0,0,2019,1,3,0
2023-03-09,92548,Inland Empire,2,1,1.0,1,2023,3,3,0
2018-06-13,92521,Inland Empire,1,2,0.0,0,2018,6,2,0
2025-04-13,92408,Inland Empire,3,3,0.0,0,2025,4,6,1
2024-12-07,92797,Orange County,0,2,4.0,0,2024,12,5,1
2017-11-14,92585,Inland Empire,3,1,0.0,0,2017,11,1,0
2024-07-18,93414,Central Coast,4,4,0.0,0,2024,7,3,0
2021-08-14,90018,LA Metro,0,1,2.0,0,2021,8,5,1
2021-10-03,92353,Inland Empire,4,7,1.0,1,2021,10,6,1
2019-10-03,90063,LA Metro,1,3,2.0,1,2019,10,3,0
2024-01-19,90160,LA Metro,4,1,1.0,1,2024,1,4,0
2022-05-11,90059,LA Metro,4,4,1.0,0,2022,5,2,0
2024-11-01,92718,Orange County,7,5,0.0,1,2024,11,4,0
2018-02-01,90173,LA Metro,2,2,,0,2018,2,3,0
2016-02-29,90094,LA Metro,1,1,0.0,1,2016,2,0,0
2018-05-09,90056,LA Metro,11,14,0.0,0,2018,5,2,0
2024-10-24,92470,Inland Empire,6,4,0.0,0,2024,10,3,0
2015-12-16,92466,Inland Empire,8,6,,0,2015,12,2,0
2016-11-20,90169,LA Metro,6,2,0.0,0,2016,11,6,1
2019-01-09,92560,Inland Empire,4,4,0.0,0,2019,1,2,0
2025-09-15,92613,Orange County,9,5,,0,2025,9,0,0
2024-02-05,90090,LA Metro,5,8,1.0,0,2024,2,0,0
2021-04-11,92652,Orange County,9,5,1.0,1,2021,4,6,1
2015-06-17,92398,Inland Empire,2,2,0.0,0,2015,6,2,0
2022-09-14,92083,San Diego,0,0,0.0,1,2022,9,2,0
2016-12-24,90142,LA Metro,0,0,1.0,1,2016,12,5,1
2016-05-19,93111,Central Coast,2,2,,2,2016,5,3,0
2025-05-15,92018,San Diego,4,9,0.0,0,2025,5,3,0
2016-04-28,90152,LA Metro,10,13,0.0,0,2016,4,3,0
2015-11-04,92483,Inland Empire,7,5,2.0,2,2015,11,2,0
2023-03-05,92316,Inland Empire,2,1,1.0,0,2023,3,6,1
2023-08-17,90081,LA Metro,4,5,0.0,0,2023,8,3,0
2017-07-21,92466,Inland Empire,8,5,0.0,0,2017,7,4,0
2016-08-15,92378,Inland Empire,6,2,,1,2016,8,0,0
2015-03-31,90086,LA Metro,14,6,0.0,1,2015,3,1,0
2015-07-03,91943,San Diego,10,6,0.0,0,2015,7,4,0
2015-08-12,91946,San Diego,17,8,0.0,0,2015,8,2,0
2017-03-11,91919,San Diego,5,3,0.0,0,2017,3,5,1
2022-05-18,92113,San Diego,3,1,0.0,0,2022,5,2,0
2022-09-07,92528,Inland Empire,7,3,0.0,0,2022,9,2,0
2017-01-31,92498,Inland Empire,24,15,,0,2017,1,1,0
2019-04-26,92714,Orange County,2,3,0.0,0,2019,4,4,0
2017-07-31,92657,Orange County,0,0,1.0,0,2017,7,0,0
2016-04-08,90025,LA Metro,0,0,1.0,2,2016,4,4,0
2016-10-28,90041,LA Metro,3,4,0.0,1,2016,10,4,0
2023-04-12,90129,LA Metro,4,6,1.0,1,2023,4,2,0
2016-10-15,93413,Central Coast,1,2,0.0,0,2016,10,5,1
2024-12-26,90006,LA Metro,1,2,2.0,0,2024,12,3,0
2016-04-14,92010,San Diego-X,1,1,1.0,1,2016,4,3,0
2018-09-27,92679,Orange County,9,7,1.0,2,2018,9,3,0
2020-02-10,90063,LA Metro,22,9,0.0,1,2020,2,0,0
2017-11-01,92501,Inland Empire,9,9,2.0,0,2017,11,2,0
2021-11-29,93446,Central Coast,5,1,1.0,0,2021,11,0,0
2018-11-14,93170,Central Coast,0,1,0.0,0,2018,11,2,0
2022-12-07,92498,Inland Empire,3,3,0.0,0,2022,12,2,0
2025-04-14,90164,LA Metro,23,20,1.0,2,2025,4,0,0
2020-03-29,93167,Central Coast,8,4,0.0,1,2020,3,6,1
2023-05-25,90151,LA Metro,3,3,0.0,0,2023,5,3,0
2025-07-10,92487,Inland Empire,0,2,0.0,1,2025,7,3,0
2017-05-27,92358,Inland Empire,0,0,1.0,0,2017,5,5,1
2025-05-06,92738,Orange County,1,2,0.0,1,2025,5,1,0
2021-05-09,92475,Inland Empire,5,5,0.0,0,2021,5,6,1
2017-06-14,90043,LA Metro,2,2,0.0,0,2017,6,2,0
2021-10-14,93493,Central Coast,4,2,1.0,1,2021,10,3,0
2017-04-19,92628,Orange County,1,3,1.0,0,2017,4,2,0
2024-04-25,90059,LA Metro,15,9,0.0,0,2024,4,3,0
2020-06-11,90080,LA Metro,0,0,1.0,1,2020,6,3,0
2023-06-30,93152,Central Coast,2,1,3.0,1,2023,6,4,0
2024-08-11,90004,LA Metro,8,6,1.0,0,2024,8,6,1
2024-04-14,93105,Central Coast,7,5,1.0,0,2024,4,6,1
2022-11-30,90033,LA Metro,8,3,0.0,1,2022,11,2,0
2019-04-06,92728,OrangeCounty,5,2,2.0,1,2019,4,5,1
2019-03-24,92162,San Diego,5,3,0.0,0,2019,3,6,1
2019-10-15,92184,San Diego,1,1,0.0,1,2019,10,1,0
2018-04-03,90198,LA Metro,7,5,0.0,1,2018,4,1,0
2017-11-30,93126,Central Coast,1,1,0.0,0,2017,11,3,0
2025-05-05,90160,LA Metro,4,4,0.0,0,2025,5,0,0
2020-06-17,92628,Orange County,3,2,2.0,1,2020,6,2,0
2019-05-15,92423,Inland Empire,9,9,0.0,0,2019,5,2,0
2019-03-07,93154,Central Coast,3,1,0.0,0,2019,3,3,0
2019-01-21,93125,Central Coast,1,1,0.0,0,2019,1,0,0
2021-11-10,93192,Central Coast,6,4,0.0,0,2021,11,2,0
2020-04-06,91928,San Diego,2,1,0.0,0,2020,4,0,0
2025-08-23,90185,LA Metro,6,4,1.0,0,2025,8,5,1
2017-11-02,90191,LA Metro,3,5,1.0,0,2017,11,3,0
2017-05-06,92426,Inland Empire,2,2,0.0,0,2017,5,5,1
2018-11-11,92681,Orange County-X,4,1,2.0,0,2018,11,6,1
2016-08-26,92094,San Diego,2,2,1.0,1,2016,8,4,0
2015-10-20,92301,InlandEmpire,2,3,2.0,1,2015,10,1,0
2018-01-11,93491,Central Coast,1,1,1.0,0,2018,1,3,0
2022-08-19,90162,LA Metro,0,1,0.0,0,2022,8,4,0
2017-01-20,92547,Inland Empire,1,0,0.0,0,2017,1,4,0
2019-03-21,92363,Inland Empire,5,1,1.0,0,2019,3,3,0
2023-09-14,90086,LA Metro,8,4,2.0,0,2023,9,3,0
2015-11-26,93412,Central Coast,4,3,0.0,0,2015,11,3,0
2018-11-24,92738,Orange County,3,3,0.0,0,2018,11,5,1
2023-06-24,93167,Central Coast,2,1,1.0,1,2023,6,5,1
2024-02-08,90054,LA Metro,2,4,,0,2024,2,3,0
2020-03-08,92002,San Diego,6,5,1.0,0,2020,3,6,1
2025-04-03,92688,Orange County,2,2,2.0,0,2025,4,3,0
2018-04-29,92654,Orange County,12,7,0.0,0,2018,4,6,1
2016-06-14,90016,LA Metro,9,7,1.0,0,2016,6,1,0
2023-05-27,93410,Central Coast,1,0,0.0,0,2023,5,5,1
2024-12-24,90147,LA Metro,5,3,0.0,1,2024,12,1,0
2017-07-09,92678,OrangeCounty,0,0,0.0,1,2017,7,6,1
2025-01-16,90180,LA Metro,4,3,0.0,2,2025,1,3,0
2023-09-14,92152,San Diego,5,4,1.0,1,2023,9,3,0
2018-07-29,90073,LA Metro,0,0,0.0,1,2018,7,6,1
2015-11-25,92171,San Diego,0,0,1.0,1,2015,11,2,0
2022-09-30,93468,Central Coast,0,1,1.0,0,2022,9,4,0
2018-01-29,92635,Orange County,3,2,1.0,1,2018,1,0,0
2020-04-17,92000,San Diego,2,3,0.0,0,2020,4,4,0
2022-01-30,92677,Orange County,5,6,2.0,0,2022,1,6,1
2021-05-19,90002,LA Metro,4,4,0.0,0,2021,5,2,0
2015-06-18,92056,San Diego,0,2,1.0,1,2015,6,3,0
2023-04-08,90131,LA Metro,1,3,0.0,2,2023,4,5,1
2022-02-17,90187,LA Metro,4,5,1.0,0,2022,2,3,0
2024-10-16,92354,Inland Empire,0,0,1.0,2,2024,10,2,0
2022-12-04,90162,LA Metro,9,5,1.0,0,2022,12,6,1
2024-04-18,92482,Inland Empire,0,0,1.0,0,2024,4,3,0
2023-02-16,90154,LA Metro,21,14,0.0,1,2023,2,3,0
2023-08-13,90120,LA Metro,1,1,0.0,0,2023,8,6,1
2017-06-03,91996,San Diego,7,4,0.0,0,2017,6,5,1
2022-01-26,92445,Inland Empire,7,4,0.0,0,2022,1,2,0
2024-03-26,90045,LAMetro,2,1,0.0,0,2024,3,1,0
2021-08-30,90195,LA Metro,0,2,0.0,1,2021,8,0,0
2016-09-08,90123,LA Metro,0,1,0.0,1,2016,9,3,0
2016-04-21,92065,San Diego,0,1,0.0,2,2016,4,3,0
2016-09-18,90041,LA Metro,1,3,0.0,0,2016,9,6,1
2015-10-06,92538,Inland Empire,9,8,,0,2015,10,1,0
2021-07-26,92633,Orange County,2,1,0.0,1,2021,7,0,0
2015-03-02,90152,LA Metro,0,1,0.0,1,2015,3,0,0
2016-10-10,93161,Central Coast,3,1,1.0,1,2016,10,0,0
2023-09-07,90002,LA Metro,5,2,,0,2023,9,3,0
2023-07-08,92509,Inland Empire,0,0,1.0,0,2023,7,5,1
2024-01-05,92531,Inland Empire,4,2,0.0,1,2024,1,4,0
2019-02-21,90130,LA Metro,10,5,2.0,2,2019,2,3,0
2022-11-20,92723,Orange County,1,1,0.0,2,2022,11,6,1
2019-01-30,92470,Inland Empire,8,8,1.0,0,2019,1,2,0
2016-01-15,93455,Central Coast,0,0,,1,2016,1,4,0
2024-11-20,93110,Central Coast,5,4,0.0,0,2024,11,2,0
2024-09-19,92542,Inland Empire,7,7,1.0,0,2024,9,3,0
2024-04-18,92401,Inland Empire,0,1,0.0,1,2024,4,3,0
2018-10-19,91923,San Diego,1,2,0.0,0,2018,10,4,0
2015-11-30,92610,Orange County,2,2,2.0,1,2015,11,0,0
2017-10-04,93471,Central Coast,6,4,1.0,0,2017,10,2,0
2022-10-25,92588,Inland Empire,4,3,0.0,0,2022,10,1,0
2017-10-05,92137,San Diego,5,5,1.0,2,2017,10,3,0
2017-05-09,91943,San Diego,20,10,2.0,1,2017,5,1,0
2019-09-09,90193,LA Metro,0,2,0.0,0,2019,9,0,0
2025-03-09,92782,Orange County,6,3,0.0,1,2025,3,6,1
2019-03-03,92162,San Diego,0,1,1.0,1,2019,3,6,1
2016-11-10,92574,Inland Empire,4,6,0.0,0,2016,11,3,0
2018-07-31,92354,Inland Empire,3,8,1.0,0,2018,7,1,0
2025-02-15,90095,LA Metro,14,11,1.0,1,2025,2,5,1
2018-10-29,92346,Inland Empire,1,2,2.0,2,2018,10,0,0
2024-12-05,90030,LA Metro,3,3,1.0,1,2024,12,3,0
2024-01-03,92685,Orange County,2,3,0.0,1,2024,1,2,0
2022-09-03,92457,Inland Empire,14,8,0.0,1,2022,9,5,1
2016-06-17,92372,Inland Empire,6,7,0.0,1,2016,6,4,0
2023-05-28,93192,Central Coast,0,0,,1,2023,5,6,1
2017-05-15,92118,San Diego,2,2,1.0,0,2017,5,0,0
2019-11-21,92128,San Diego,13,7,0.0,1,2019,11,3,0
2021-10-14,92572,Inland Empire-X,0,0,0.0,0,2021,10,3,0
2022-01-28,91964,San Diego,2,2,2.0,0,2022,1,4,0
2016-01-29,92716,Orange County,3,2,2.0,0,2016,1,4,0
2023-11-07,90122,LA Metro,2,2,1.0,0,2023,11,1,0
2017-05-14,92090,San Diego,0,0,1.0,0,2017,5,6,1
2023-04-02,90068,LA Metro,3,4,1.0,0,2023,4,6,1
2015-05-26,92140,San Diego,10,7,0.0,0,2015,5,1,0
2018-06-01,90098,LA Metro,3,3,1.0,1,2018,6,4,0
2020-01-07,92631,Orange County,27,24,1.0,0,2020,1,1,0
2022-12-05,92445,Inland Empire,0,0,2.0,1,2022,12,0,0
2019-11-09,92740,Orange County,10,6,2.0,0,2019,11,5,1
2018-08-25,90076,LA Metro,0,1,0.0,1,2018,8,5,1
2016-05-15,92751,Orange County,1,0,0.0,0,2016,5,6,1
2023-06-09,90124,LA Metro,7,8,0.0,0,2023,6,4,0
2018-03-27,90103,LA Metro,2,5,1.0,0,2018,3,1,0
2017-10-15,92676,Orange County,10,6,0.0,1,2017,10,6,1
2023-11-30,92089,San Diego,2,1,0.0,0,2023,11,3,0
2018-11-04,92144,San Diego,1,1,1.0,0,2018,11,6,1
2020-04-13,93198,Central Coast,1,4,1.0,2,2020,4,0,0
2019-02-23,92081,San Diego,3,3,1.0,1,2019,2,5,1
2024-08-27,90078,LA Metro,7,9,0.0,0,2024,8,1,0
2025-06-25,91983,San Diego,6,7,1.0,0,2025,6,2,0
2019-01-19,92357,Inland Empire,1,2,1.0,0,2019,1,5,1
2017-06-24,92619,Orange County,0,0,1.0,0,2017,6,5,1
2017-07-05,92496,Inland Empire,1,1,0.0,0,2017,7,2,0
2019-02-12,90013,LA Metro,1,1,0.0,1,2019,2,1,0
2019-09-21,90112,LA Metro,12,7,1.0,1,2019,9,5,1
2023-11-20,93410,Central Coast,1,1,0.0,0,2023,11,0,0
2023-04-03,92659,Orange County,1,1,2.0,0,2023,4,0,0
2024-08-07,92635,Orange County,6,4,1.0,0,2024,8,2,0
2022-12-23,90190,LA Metro,6,4,0.0,1,2022,12,4,0
2017-08-11,90070,LA Metro,2,2,1.0,0,2017,8,4,0
2017-11-11,90066,LA Metro,2,1,0.0,0,2017,11,5,1
2020-06-21,90120,LA Metro,2,2,1.0,1,2020,6,6,1
2018-10-28,92641,Orange County,0,1,0.0,1,2018,10,6,1
2023-11-08,92646,Orange County,0,0,1.0,1,2023,11,2,0
2023-10-14,92766,Orange County,0,0,0.0,2,2023,10,5,1
2022-04-19,93110,Central Coast,0,1,0.0,0,2022,4,1,0
2024-08-30,93107,Central Coast,0,0,1.0,1,2024,8,4,0
2017-05-18,92057,San Diego,7,5,0.0,0,2017,5,3,0
2015-03-19,90096,LA Metro,13,8,0.0,2,2015,3,3,0
2022-04-29,90085,LA Metro,4,3,1.0,0,2022,4,4,0
2023-04-16,92368,Inland Empire,4,2,1.0,0,2023,4,6,1
2022-06-26,92133,San Diego,0,1,0.0,0,2022,6,6,1
2016-09-25,92554,Inland Empire,5,6,0.0,0,2016,9,6,1
2017-05-27,91946,San Diego,5,6,1.0,1,2017,5,5,1
2024-11-05,90024,LA Metro,3,7,1.0,0,2024,11,1,0
2019-09-25,90076,LA Metro,6,3,1.0,0,2019,9,2,0
2015-10-12,92098,San Diego,2,4,0.0,3,2015,10,0,0
2015-07-04,91906,San Diego,1,1,2.0,0,2015,7,5,1
2019-03-10,90008,LA Metro,4,2,1.0,0,2019,3,6,1
2022-08-04,90049,LA Metro,1,1,1.0,1,2022,8,3,0
2023-11-01,91950,San Diego,0,0,0.0,1,2023,11,2,0
2015-05-23,92579,Inland Empire,6,7,1.0,1,2015,5,5,1
2023-09-15,93451,Central Coast,4,6,0.0,0,2023,9,4,0
2018-06-27,92677,Orange County,0,0,1.0,2,2018,6,2,0
2022-10-07,92752,Orange County,1,0,0.0,1,2022,10,4,0
2018-04-19,93453,Central Coast,1,0,0.0,1,2018,4,3,0
2017-08-08,90014,LA Metro,2,2,1.0,0,2017,8,1,0
2015-12-02,92783,Orange County,1,3,0.0,1,2015,12,2,0
2018-05-05,90123,LA Metro,14,7,1.0,2,2018,5,5,1
2021-04-28,90052,LA Metro,4,7,1.0,0,2021,4,2,0
2024-08-09,92477,Inland Empire,5,4,1.0,1,2024,8,4,0
2018-05-05,90160,LA Metro,3,2,0.0,0,2018,5,5,1
2019-06-30,92430,Inland Empire,4,5,1.0,0,2019,6,6,1
2020-01-25,92747,Orange County,0,1,0.0,0,2020,1,5,1
2018-11-28,92033,San Diego,0,0,1.0,0,2018,11,2,0
2024-05-30,92449,Inland Empire,8,9,0.0,0,2024,5,3,0
2024-07-21,92301,Inland Empire,2,1,2.0,0,2024,7,6,1
2019-03-06,92483,Inland Empire,9,6,0.0,0,2019,3,2,0
2018-01-25,90077,LA Metro,6,5,1.0,0,2018,1,3,0
2017-10-12,92512,Inland Empire,2,0,2.0,1,2017,10,3,0
2017-04-07,92148,San Diego,9,6,0.0,2,2017,4,4,0
2016-03-12,92186,San Diego,4,5,1.0,0,2016,3,5,1
2019-03-24,92619,Orange County,2,3,1.0,0,2019,3,6,1
2022-08-11,92370,Inland Empire,7,5,1.0,0,2022,8,3,0
2019-06-02,90056,LA Metro,1,4,0.0,0,2019,6,6,1
2024-07-06,92185,San Diego,0,0,1.0,1,2024,7,5,1
2024-04-19,92433,Inland Empire,0,0,0.0,0,2024,4,4,0
2015-09-01,92716,Orange County,3,2,3.0,0,2015,9,1,0
2015-04-26,92686,Orange County,0,1,3.0,0,2015,4,6,1
2024-05-27,90037,LA Metro,4,3,0.0,0,2024,5,0,0
2017-09-18,90138,LA Metro,0,1,2.0,0,2017,9,0,0
2025-07-30,90147,LA Metro,4,6,1.0,4,2025,7,2,0
2023-04-01,90090,LA Metro,0,1,0.0,2,2023,4,5,1
2018-02-20,93105,Central Coast,2,1,0.0,1,2018,2,1,0
2015-07-27,92344,Inland Empire,5,4,0.0,0,2015,7,0,0
2018-04-24,90035,LA Metro,2,0,1.0,0,2018,4,1,0
2021-11-07,92080,San Diego,4,3,2.0,1,2021,11,6,1
2016-08-14,92653,Orange County,3,2,2.0,0,2016,8,6,1
2024-07-26,90144,LA Metro,1,1,0.0,0,2024,7,4,0
2017-03-14,92023,San Diego,2,2,1.0,0,2017,3,1,0
2016-11-30,92332,Inland Empire,3,3,1.0,0,2016,11,2,0
2021-04-25,92497,Inland Empire,12,10,0.0,0,2021,4,6,1
2019-09-11,93180,Central Coast,1,1,2.0,0,2019,9,2,0
2018-02-17,92485,Inland Empire,5,2,0.0,1,2018,2,5,1
2022-05-04,92541,Inland Empire,1,1,0.0,1,2022,5,2,0
2018-09-09,92684,Orange County,2,2,1.0,1,2018,9,6,1
2023-11-19,90184,LA Metro,4,4,1.0,1,2023,11,6,1
2015-08-24,92476,Inland Empire,1,3,,1,2015,8,0,0
2015-04-03,90071,LA Metro,2,2,0.0,0,2015,4,4,0
2022-04-24,92709,Orange County,11,5,4.0,0,2022,4,6,1
2017-05-02,90075,LA Metro,11,9,0.0,0,2017,5,1,0
2017-07-12,90005,LA Metro,4,5,0.0,0,2017,7,2,0
2025-05-13,92129,San Diego,1,3,1.0,0,2025,5,1,0
2018-10-07,92641,Orange County,11,9,1.0,0,2018,10,6,1
2025-09-02,92657,Orange County,8,4,0.0,0,2025,9,1,0
2023-04-20,92497,Inland Empire,6,40,2.0,2,2023,4,3,0
2020-02-05,92440,Inland Empire,3,1,0.0,0,2020,2,2,0
2022-10-14,90045,LA Metro,1,1,0.0,1,2022,10,4,0
2016-11-27,92510,Inland Empire,4,2,0.0,1,2016,11,6,1
2020-04-16,90064,LA Metro,2,2,0.0,1,2020,4,3,0
2019-04-26,92618,Orange County,7,5,0.0,0,2019,4,4,0
2022-11-24,92565,Inland Empire,9,4,0.0,1,2022,11,3,0
2024-08-24,92320,Inland Empire,2,1,1.0,0,2024,8,5,1
2018-08-28,92069,San Diego,7,3,0.0,0,2018,8,1,0
2022-09-08,92580,Inland Empire,5,2,1.0,1,2022,9,3,0
2015-09-13,90067,LA Metro,11,6,0.0,0,2015,9,6,1
2018-11-01,92700,Orange County,4,3,1.0,0,2018,11,3,0
2015-07-10,90062,LA Metro,2,3,0.0,2,2015,7,4,0
2022-01-23,90105,LA Metro,1,1,0.0,1,2022,1,6,1
2024-07-18,92683,Orange County,0,2,2.0,0,2024,7,3,0
2016-02-25,90133,LA Metro,8,5,0.0,2,2016,2,3,0
2020-08-02,91964,San Diego,0,2,0.0,0,2020,8,6,1
2020-06-26,92036,San Diego,2,2,3.0,0,2020,6,4,0
2019-10-20,92540,Inland Empire,2,2,0.0,0,2019,10,6,1
2020-04-07,90152,LA Metro,4,13,1.0,0,2020,4,1,0
2015-03-13,91923,San Diego,1,0,1.0,0,2015,3,4,0
2022-12-22,90035,LA Metro,1,2,1.0,1,2022,12,3,0
2022-11-14,93478,Central Coast,3,1,1.0,1,2022,11,0,0
2019-03-23,90167,LA Metro,8,11,0.0,0,2019,3,5,1
2016-07-23,90196,LA Metro,16,9,0.0,0,2016,7,5,1
2019-09-21,91983,San Diego,2,1,1.0,0,2019,9,5,1
2018-07-12,90162,LA Metro,6,4,1.0,0,2018,7,3,0
2017-11-07,92120,San Diego,0,2,1.0,0,2017,11,1,0
2022-03-01,90101,LA Metro,8,8,0.0,1,2022,3,1,0
2022-08-21,93438,Central Coast,3,1,0.0,1,2022,8,6,1
2021-10-06,92659,Orange County,0,0,2.0,1,2021,10,2,0
2015-05-30,92482,Inland Empire,5,2,1.0,0,2015,5,5,1
2022-03-04,92673,Orange County,6,8,1.0,1,2022,3,4,0
2021-07-23,92548,Inland Empire,6,2,0.0,0,2021,7,4,0
2025-03-02,93107,Central Coast,3,5,2.0,1,2025,3,6,1
2023-11-26,90186,LA Metro,5,3,0.0,1,2023,11,6,1
2016-02-25,90114,LA Metro,3,3,0.0,1,2016,2,3,0
2023-02-09,92319,Inland Empire,2,1,1.0,0,2023,2,3,0
2020-06-21,90169,LA Metro,2,1,0.0,1,2020,6,6,1
2015-02-22,92168,San Diego,4,4,2.0,0,2015,2,6,1
2016-07-30,92640,Orange County,0,2,0.0,0,2016,7,5,1
2023-04-25,93449,Central Coast,0,1,0.0,1,2023,4,1,0
2024-05-13,92545,Inland Empire,6,4,0.0,0,2024,5,0,0
2017-12-22,92672,Orange County,5,2,1.0,0,2017,12,4,0
2024-01-10,90085,LA Metro,1,1,0.0,0,2024,1,2,0
2018-11-23,92480,Inland Empire,3,3,,0,2018,11,4,0
2025-03-23,91932,San Diego,6,5,0.0,0,2025,3,6,1
2017-01-11,90198,LA Metro,0,0,,0,2017,1,2,0
2022-09-22,90077,LA Metro,0,2,2.0,1,2022,9,3,0
2018-04-08,90046,LA Metro,8,13,2.0,1,2018,4,6,1
2023-09-27,92446,Inland Empire,3,2,1.0,0,2023,9,2,0
2018-10-13,90160,LA Metro,17,16,2.0,0,2018,10,5,1
